,original_id,sequence_length
c078a2ff88006fbc86f5ae1af4b40f82,SMED3_DN3966_c0_g1_i1.p1,1739
fa30653322c3f8f0c0f04578f9e3199f,SMED3_DN4856_c0_g1_i3.p1,1739
6e6c10666a0ebc886ad6e0a80745d91a,SMED3_DN990_c0_g1_i16.p1,1736
fa03197e6bc4b30466221a04df244985,SMED3_DN1334_c0_g2_i1.p1,1735
5b09ed588c4d1c8e5900beb6951ae38c,SMED3_DN920_c0_g1_i28.p1,1734
959338081a19ae864d26833a53cd79aa,SMED3_DN8621_c0_g1_i3.p1,1734
18c7d6942cf0fc96144233fae2cff677,SMED3_DN3216_c0_g1_i25.p1,1729
39843bf3224eab9fc26f744800e99c7b,SMED3_DN6752_c0_g2_i1.p1,1724
9e73800eac13c4bd29bc58d071c71f54,SMED3_DN8845_c0_g1_i1.p1,1719
746b08fe7620a2922a55d63f082972c0,SMED3_DN6891_c0_g1_i7.p1,1718
512ac64bdafcadb641455fdaf395fc51,SMED3_DN3370_c0_g1_i8.p1,1718
fc16ebff85293ff10aee137d8ba04b66,SMED3_DN1288_c0_g1_i12.p1,1714
338e413e4af304d97c336476cf81cf8d,SMED3_DN31845_c0_g2_i2.p1,1712
228a3d0f1850dadec801c211acd6a97b,SMED3_DN9959_c0_g1_i5.p1,1711
7b890127db1e66ed25f188e371f9c658,SMED3_DN19932_c0_g1_i16.p1,1709
074aa1305593be12efa9583bce60ec5e,SMED3_DN1621_c0_g1_i18.p1,1708
c8dc5638e3e64afbbc1a2ab7f66077f3,SMED3_DN9622_c0_g2_i1.p1,1708
4d943d111ca51503e15cf408773188c6,SMED3_DN34231_c0_g2_i3.p1,1704
550ba158e78b41ce4312f5010219badc,SMED3_DN41308_c0_g1_i19.p1,1703
79ae0cc4d02fecd2d982772d36546483,SMED3_DN1092_c0_g1_i5.p1,1698
cda1facde760c87d7aafce3241149a3e,SMED3_DN37513_c0_g1_i1.p1,1696
bce5f678d9a13b92c5697060185e0b05,SMED3_DN2588_c0_g5_i8.p1,1691
18679bf8c6ab0857bee74104b1fe7fbc,SMED3_DN14007_c1_g1_i3.p1,1690
3dfd886218e68aee26426aea126b75c0,SMED3_DN1841_c0_g1_i2.p1,1688
f7ec389336d23b358f46b527391f1ad9,SMED3_DN10264_c0_g2_i3.p1,1688
b6f6c7d6b962a370d17af7ad045e7322,SMED3_DN2316_c0_g2_i1.p1,1684
126735ecd2dcc0d402682ffbd704e250,SMED3_DN1179_c0_g1_i6.p1,1684
bd101c4c5aded2e27875fd070ec8bc8f,SMED3_DN287_c0_g2_i5.p1,1681
efea9e45f13fe843e0887b9e62bc9767,SMED3_DN643_c0_g1_i1.p1,1678
accec32e2a5765a565a50890f07e1785,SMED3_DN1140_c1_g1_i43.p1,1677
4ffd8cca4d59d58fcc55a3632c0aec11,SMED3_DN746_c1_g2_i2.p1,1675
1a04f7b6a91f2979cff142ba00e17c7a,SMED3_DN2010_c0_g1_i22.p1,1670
0c07202f606256ae5eee48cd7152cc5e,SMED3_DN3272_c1_g1_i7.p1,1669
d514993e1b7856a4f8b9805a97cc248e,SMED3_DN19470_c0_g4_i2.p1,1668
f15e15477d3c381c59c39ce7fd6c5fc1,SMED3_DN345_c0_g1_i1.p1,1661
0ab09403c957a082e3cb5fd97734265f,SMED3_DN6247_c0_g1_i3.p1,1659
c4ade057af13b40702f92dab8b6c9c57,SMED3_DN3372_c0_g1_i2.p1,1655
84e9f5e2b3bb7d90eddb0d87cbdc759a,SMED3_DN87_c0_g2_i2.p1,1654
c77b14e9b979dbdfc4a1f045340477a3,SMED3_DN3253_c0_g1_i1.p1,1653
784a0f8fb5a3d2825e90eac1a6405503,SMED3_DN4204_c0_g1_i1.p1,1652
3261832b5fc6e244f25ca8b352968377,SMED3_DN8486_c0_g1_i4.p1,1648
9c3c1586423a2f8fee1230480634f56c,SMED3_DN6304_c0_g1_i1.p1,1643
4ce21d3267121b168dc4aa50dc106f1b,SMED3_DN2978_c0_g4_i1.p1,1643
a9b4c9e369035599f33dd434e94156e6,SMED3_DN1006_c0_g1_i17.p1,1642
88e13a1c72c380e4a6e65b744385d3ec,SMED3_DN45440_c0_g1_i29.p1,1642
17eee8f82a32ed4899b4ab76b2176d39,SMED3_DN3659_c0_g1_i6.p1,1641
53186edad854dfdcac249c36e1b56d57,SMED3_DN6761_c0_g1_i1.p1,1641
4965e2785292d7df314b521d2817362d,SMED3_DN19228_c0_g3_i3.p1,1638
913eb7433d5e4986952b93590e9269a6,SMED3_DN503_c0_g1_i24.p1,1636
57918364c2d5d74c60365e02dfae18d6,SMED3_DN864_c0_g1_i16.p1,1633
70e1c27396c39ece1ff2c36edc302ca5,SMED3_DN4351_c1_g1_i6.p1,1632
057994a800ca08ac1609c13b5c865cf1,SMED3_DN825_c0_g2_i9.p1,1632
9d9fa03127043f7d4659e079929518fa,SMED3_DN13810_c0_g1_i3.p1,1630
0fee66693d526c4e7a92fee99d5aa887,SMED3_DN1342_c0_g1_i18.p1,1630
5022e0fa367c4c482152d247ce62d830,SMED3_DN6550_c0_g1_i1.p1,1629
c0b9976b479a25f977049c655f40578c,SMED3_DN7335_c0_g2_i5.p1,1628
8f5895c282ddb01fbd70152f8aaeff9f,SMED3_DN8659_c0_g1_i33.p1,1626
6512a1f5ad0198f7cad28f9752f0c855,SMED3_DN12883_c0_g3_i6.p1,1626
c7cd2a85029daf7c46527bb6e8cf54a4,SMED3_DN8508_c0_g1_i16.p1,1624
4f8f16a0198ecfff5db594e9dc4c7fb6,SMED3_DN62063_c0_g1_i1.p1,1623
ddcb15117e32f3fd682643fe5dec2ed7,SMED3_DN5271_c0_g1_i3.p1,1622
67233847d6415049f318ffff4e7bc41e,SMED3_DN1751_c0_g1_i13.p1,1621
017ec975466a27b8fe39379998b970a1,SMED3_DN4123_c0_g1_i1.p1,1620
4746e94aabb119f93df0ee6d86c857a1,SMED3_DN3373_c0_g1_i11.p1,1619
87e3523e91f8d8ef72de82332d6b9d6f,SMED3_DN9156_c0_g1_i2.p1,1617
c59b23aa4f130033b0d3e74646128837,SMED3_DN913_c0_g1_i7.p1,1613
6d4d2f149d42a8d2e1c62c6e2aff96b0,SMED3_DN5457_c0_g2_i2.p1,1613
fd1edb9cd72c5b9cef4f78e327bb0999,SMED3_DN5251_c0_g1_i12.p1,1613
d45390bfa2cbe4c96e4dbc18176915df,SMED3_DN3546_c0_g1_i1.p1,1611
a36014e1f419e83716bd2ecae77297c4,SMED3_DN3348_c0_g1_i1.p1,1610
238046ec934bff133a58f409d46303e6,SMED3_DN42011_c0_g1_i4.p1,1608
63261076866cbfa262b09ea0a798739d,SMED3_DN39165_c0_g1_i6.p1,1606
4b91d8833cc9c567c16366d8b301f38b,SMED3_DN2182_c0_g1_i9.p1,1606
70e8872f52c9e109f3f206b998458e6f,SMED3_DN393_c0_g1_i20.p1,1602
fce184ba68e8ac0c78cf2659cd08b97e,SMED3_DN1370_c0_g1_i13.p1,1598
9b00739772dfe5467125327beac98ce7,SMED3_DN12623_c0_g1_i30.p1,1597
d92492c32b91ac455d34756082e406db,SMED3_DN18402_c0_g1_i1.p1,1595
a29c21b64247db3457d0a4eba24a8bd0,SMED3_DN43444_c0_g2_i12.p1,1595
9a0e364a696f68e7abcdf071da79cf3e,SMED3_DN8751_c0_g1_i1.p1,1594
8ca8c637ec80f09544c8d28821a0c703,SMED3_DN4438_c0_g1_i8.p1,1589
5c07b29065a22001090a191bc6a9604c,SMED3_DN806_c0_g2_i7.p1,1589
10eb997a573d95f78c2eff7573d67ce9,SMED3_DN4621_c0_g1_i4.p1,1585
73d8497c081818ef9e320d4496f20d15,SMED3_DN5364_c0_g2_i1.p1,1584
abae338b3ff632539945011918931c13,SMED3_DN8_c0_g2_i1.p1,1583
6070eb0b9ea3ac7c5f373bca4dd53209,SMED3_DN18816_c0_g1_i15.p1,1580
bd892398fc5f9b4eec63e085f3eb7127,SMED3_DN15360_c1_g1_i6.p1,1578
1218c3c6d64ed8c58e890d6b13ff4f8a,SMED3_DN10549_c0_g1_i11.p1,1577
f465184f2fa7d05131683d3c0aee5437,SMED3_DN2123_c0_g2_i1.p1,1576
306203c0ce578d9035f0f3dfdda5e4f9,SMED3_DN3044_c1_g1_i4.p1,1574
4f330c258cd554980d20a060735644ff,SMED3_DN22625_c0_g3_i6.p1,1573
ce09f7418dc770f43e8a366c73d9b64a,SMED3_DN700_c0_g2_i43.p1,1571
311b3ee80606528dd8824b43d9fdcc9d,SMED3_DN35795_c0_g2_i3.p1,1568
f09ed0d251df7fc8cd252857461ffa1f,SMED3_DN46096_c0_g2_i2.p1,1567
f0704da49428ae51c7fadcefb48335b8,SMED3_DN33412_c0_g1_i10.p1,1566
ef4e56872ca2e44717b160b271946fa7,SMED3_DN2841_c0_g2_i2.p1,1565
8d2a65aacb0d68167605f747de9690cd,SMED3_DN529_c0_g1_i116.p1,1564
c8ef0b8646ae56ea80116a2281e3e32d,SMED3_DN1880_c0_g1_i9.p1,1560
99e606a2b6970fc600b6b0a02e43b511,SMED3_DN5814_c0_g2_i1.p1,1559
a94928a9914ef53d2af9566016b9d13f,SMED3_DN1201_c0_g2_i1.p1,1558
b2a329084cf202bc9ff6167a443d17ef,SMED3_DN871_c0_g1_i7.p1,1558
0d3900316a2a14a91ab7d22ed4573455,SMED3_DN195_c0_g1_i42.p1,1556
9750a96a4352ca93210fbf09f8d6b58d,SMED3_DN270_c0_g2_i3.p1,1555
9262dae3b53f3763d7ce0f65db4aaeca,SMED3_DN537_c0_g2_i1.p1,1554
232a05a83424d43ad4d6345b7ec43905,SMED3_DN22037_c0_g1_i9.p1,1552
1ed0da12f9e99cf97d621138365e5d55,SMED3_DN31308_c3_g1_i1.p1,1550
7d8775cd921670d612afd70d2c4dd450,SMED3_DN1849_c0_g3_i12.p1,1546
c9afa521f36a65260cce987020a873da,SMED3_DN1403_c0_g1_i13.p1,1544
73d3668b0c7d5ea0607f288d4d4227f4,SMED3_DN2928_c0_g1_i8.p1,1541
381fc8fb6d9a7c0ff87bc27881812d1d,SMED3_DN1464_c0_g2_i1.p1,1540
ee7d43d59dff1a145f61e68eb3816389,SMED3_DN2128_c0_g1_i1.p1,1540
94dd04d8bbf48806aaf0af8b0c59419b,SMED3_DN4901_c0_g1_i4.p1,1539
689577ccfc7d9653e18810f7203a49cc,SMED3_DN2999_c0_g1_i3.p1,1539
8b3cfaa12fc009d2d9805011fdc207ca,SMED3_DN775_c1_g1_i30.p1,1534
d25c3afe3dd071cb1da7a2ae5695c471,SMED3_DN4145_c0_g1_i1.p1,1534
9aa747b38c9bd66e0a5f687045a7dcf1,SMED3_DN89900_c0_g1_i1.p1,1531
c1ba12ab43983c240df0e1af75e04718,SMED3_DN1489_c0_g1_i11.p1,1531
60f3234339237f97fb2502092b50af54,SMED3_DN8301_c0_g1_i2.p1,1529
f77750d09cb54a82eafa34888824c380,SMED3_DN1476_c0_g1_i2.p1,1529
da464ae174eb984d9a1658151783ffd6,SMED3_DN3110_c1_g1_i5.p1,1526
0a87238000db7959f55e2e6c9c1e206d,SMED3_DN520_c0_g1_i4.p1,1525
d7ce7bd427ff9de04879ecae267a0931,SMED3_DN25316_c0_g1_i3.p1,1524
167c92a3ae581b9265094d04e3e51545,SMED3_DN20513_c0_g2_i1.p1,1507
ed9fa2e10277ed4f76c3a365616148af,SMED3_DN22617_c1_g1_i62.p1,1506
6bd7695ba8b86f65e14214aa8877229b,SMED3_DN20433_c0_g1_i13.p1,1503
cbadd455c7c89ae3168c9c1efecb9190,SMED3_DN2992_c0_g2_i3.p1,1503
cc2e818ba40965d02fb6ca5c43a1ab5f,SMED3_DN5972_c0_g1_i6.p1,1502
929abcb24d59405620d174e1ce06a9b6,SMED3_DN17446_c0_g1_i7.p1,1501
125fe3a112a9a65d3e170e563f47af4a,SMED3_DN1607_c0_g2_i1.p1,1501
aaf7c053bcc9df7446cc7d2787a219c2,SMED3_DN7252_c1_g1_i7.p1,1501
a2a94fc2cc8a30c1f5ce804a80b85f69,SMED3_DN27096_c0_g4_i4.p1,1496
e4c06ee89c7de03844aa21a9b6e91231,SMED3_DN2538_c0_g1_i2.p1,1493
9f12f86c0a381470424eedb7bdc52811,SMED3_DN16073_c1_g1_i1.p1,1493
f0ce7a0bd158db8c29c887041c5b14fb,SMED3_DN17345_c0_g1_i22.p1,1493
17b750505fc4a5d42d24a19380e47580,SMED3_DN26_c0_g3_i1.p1,1493
248c8bf424a2b466bad7b3eac7edc7ea,SMED3_DN3133_c0_g1_i2.p1,1493
f8271edb045512d40b49922c9e91bebb,SMED3_DN1910_c0_g2_i3.p1,1492
069d567fa7c81e953c0af48276a29413,SMED3_DN1546_c0_g1_i6.p1,1492
0ca664b1c56888b20166326546935de2,SMED3_DN253_c1_g1_i3.p1,1492
600e1de1d94ffeb2b7fa07f006803712,SMED3_DN11560_c0_g2_i1.p1,1491
687bf6f67061e7f9f738d17122c5f2cc,SMED3_DN6182_c0_g1_i1.p1,1490
4ad2d6a3a3737a8ae3a7647280847566,SMED3_DN21009_c0_g1_i1.p1,1485
72f06ffc739a0b8d22abf246237ea81b,SMED3_DN12310_c0_g2_i2.p1,1484
0136ac2451549a0c699c93a3ef90b30a,SMED3_DN4653_c0_g1_i11.p1,1484
c55633f14fb1068e0a0aedbba52b1c68,SMED3_DN31413_c0_g1_i14.p1,1483
59594a61c041ff5177624d01119f3839,SMED3_DN32837_c0_g1_i36.p1,1483
b46db460d73c2f7839a9b63640df2325,SMED3_DN89863_c0_g1_i1.p1,1482
112171de0d4ce97f62449d4e7009466d,SMED3_DN21191_c0_g1_i11.p1,1482
f261407e0d56f4b071c6b85e63ba220b,SMED3_DN12204_c0_g1_i5.p1,1479
39a51fc01db76a2e4a0a69bda123303c,SMED3_DN36630_c0_g1_i32.p1,1476
c12cb093757c054dcbceb015e9f54282,SMED3_DN851_c0_g1_i1.p1,1474
c21d9037b8ffb71f915a5ed228522a7e,SMED3_DN2281_c0_g1_i5.p1,1473
d8a1192ac7c8dd4465c8ff8dad1582a4,SMED3_DN334_c0_g1_i3.p1,1471
aa68404895ffa12847e26486ed5fd038,SMED3_DN6256_c0_g1_i4.p1,1471
52408d7c6d4f7b31b4225e4b1fdd7815,SMED3_DN76155_c0_g1_i1.p1,1469
f0ebf5d8604035a5df436a79372b7c78,SMED3_DN10915_c0_g1_i5.p1,1468
74b56fc149e2239c4385a98828c722f9,SMED3_DN6090_c0_g1_i1.p1,1467
342c97f64ce9603aa0b10b78e384d6f9,SMED3_DN10307_c0_g1_i18.p1,1466
02f788e8010cfc185067de767ff9a113,SMED3_DN15289_c0_g2_i2.p1,1465
147a074633c9989ed9f9d637d066a2ba,SMED3_DN3648_c0_g1_i1.p1,1465
39c0bf4168358115a3f434edeed9b3e2,SMED3_DN24446_c0_g1_i4.p1,1464
d7ad76b9f31dc43b74186b7bc179b770,SMED3_DN4504_c0_g1_i1.p1,1463
583a7535e2bfa7ff2703066b9f6bace3,SMED3_DN12110_c0_g1_i15.p1,1463
51b599f05c55f2f4020a075e6f231e60,SMED3_DN5343_c0_g1_i2.p1,1462
bfade88060762616a8d719f21fa995ef,SMED3_DN13248_c0_g1_i39.p1,1462
db16a0cf7d1c118993a14f0dc5031a81,SMED3_DN10108_c2_g1_i2.p1,1460
43e333fd97234e39f3e42d3c70f9ac76,SMED3_DN35152_c0_g4_i3.p1,1459
99e26ecc14d406e4e31a0064799d9b60,SMED3_DN57263_c0_g2_i5.p1,1459
810e353f20e88b71259ec166c9541956,SMED3_DN1493_c0_g1_i3.p1,1457
f7224e329ca275322ecde1a589d0df1d,SMED3_DN13548_c0_g2_i2.p1,1457
3f32c61ea77a463fa884947e4cc668c3,SMED3_DN6118_c0_g1_i54.p1,1456
2bd4c99f6203e78c42581fe819e4b2fb,SMED3_DN75902_c0_g1_i1.p1,1453
2c88101aebcc086660a0dc258186f59e,SMED3_DN42137_c0_g1_i5.p1,1452
993fa19ab5622ae1cda20a05cd262a60,SMED3_DN13328_c0_g1_i10.p1,1452
695ac5c61c10b365d111364bed2b7199,SMED3_DN830_c0_g1_i3.p1,1451
e3ec2a3d3864da7036abefcbc0c53267,SMED3_DN16476_c0_g1_i5.p1,1448
1625f1d236b6bf2cca6355a1774c70db,SMED3_DN2352_c0_g1_i4.p1,1447
7e8f87ee4a7a6e9c6e2a6797581783b7,SMED3_DN3952_c0_g1_i3.p1,1446
9ca8f88ca436d1d9883349731f1163f4,SMED3_DN12371_c0_g1_i2.p1,1443
60adc680cd788dc1521d52bcca8269c1,SMED3_DN3302_c0_g4_i1.p1,1442
a323e18dfe8f02ef94f454f4f80e3cc5,SMED3_DN22418_c1_g1_i4.p1,1442
1fe7465df1bbc3664112c31481dab8e1,SMED3_DN16689_c0_g1_i3.p1,1440
13f6a9ff3690f859e9a1e1e52681001b,SMED3_DN13419_c0_g2_i1.p1,1440
c3e2f94ce59d58afb7b083829ecc3473,SMED3_DN12557_c0_g1_i31.p1,1438
21d85470c2cad4be2988e04857e0074e,SMED3_DN4139_c0_g1_i1.p1,1436
194e8c82319f3bc3c4b5af057f211756,SMED3_DN11395_c1_g1_i2.p1,1436
ce303b9df3903c8c5b7cbfaca7ccc884,SMED3_DN67_c0_g1_i20.p1,1435
3b98c207c260b11b996e57556a79f751,SMED3_DN3912_c1_g2_i3.p1,1434
308236eec83d83aa8a4edda2bab95644,SMED3_DN11997_c0_g1_i5.p1,1433
7f84b0dd5d667099e7083976151a594b,SMED3_DN980_c0_g2_i5.p1,1429
711805468c9192b5e0b4c362754a109d,SMED3_DN42497_c0_g1_i10.p1,1429
4bf66db37a9b353fa5bd85a12ecb6aee,SMED3_DN13444_c2_g1_i1.p1,1428
48262be58684453e214aea6e68b3c6ac,SMED3_DN23801_c0_g2_i9.p1,1428
34df54677db0f496cdc28dd48d29e537,SMED3_DN556_c0_g1_i4.p1,1427
4aa642210e04e1baddf05a951dae6de3,SMED3_DN13795_c0_g3_i5.p1,1426
f639e3c63ab0bfa49b08a4c53cab1ee7,SMED3_DN4572_c3_g1_i4.p1,1426
a2ba744414c44060155ce1391e6882a4,SMED3_DN18152_c0_g1_i5.p1,1425
9bafba2cac5fd799dec9806c51f6bb0e,SMED3_DN2138_c0_g1_i20.p1,1425
1ace107f98d5a48a4b372018eaacad12,SMED3_DN2916_c0_g2_i1.p1,1424
6add9d5ba7f72dfb81c777b06bc9ec9d,SMED3_DN595_c0_g1_i2.p1,1424
74d64fa5b8030652dc90881a3a59f0e3,SMED3_DN5107_c0_g1_i10.p1,1423
513e4f1fd26a45656768514c0332acc5,SMED3_DN3107_c1_g1_i1.p1,1422
4d21f0b0f395e23cd0ec5de72ddb068e,SMED3_DN2550_c0_g1_i6.p1,1421
80acb498e380af99cf6b78ff6536023a,SMED3_DN10248_c1_g1_i11.p1,1420
857ffdd609dd77f9c467ef92a65f2869,SMED3_DN1117_c0_g1_i18.p1,1420
b406f77dd65308ebf24d93a20e62119a,SMED3_DN4784_c0_g1_i2.p1,1419
6bc56520b58cd7acd03879b11afd8343,SMED3_DN33736_c0_g5_i1.p1,1418
68b5c59ce142136955790a5096777834,SMED3_DN80_c0_g1_i25.p1,1416
cd176de13c54313af3d008f5b184356e,SMED3_DN11436_c0_g1_i6.p1,1414
588b85fc92252225d15cba03d0d41e32,SMED3_DN2046_c0_g3_i4.p1,1413
b67b2ea92fafb10a6518c0da068e3086,SMED3_DN4848_c0_g1_i2.p1,1412
455ae4e9069e593bc32b86a4be459aa6,SMED3_DN3527_c0_g1_i4.p1,1410
5d1651048446380c4d65dbcb9b9be4b4,SMED3_DN3285_c0_g2_i1.p1,1408
8cb45b47568d95c82dbc67315148965b,SMED3_DN4005_c0_g1_i1.p1,1408
d2bd73607386bbfac242ae261284e684,SMED3_DN2462_c0_g4_i2.p1,1408
9d53c2cf1951cb6ba40438ccecea2d96,SMED3_DN15448_c0_g1_i2.p1,1407
f2dc60425c7d6a46a0ca3a501830950b,SMED3_DN9057_c0_g1_i27.p1,1406
cd3428a8cb7faad6b6338a27d22a9c9b,SMED3_DN12955_c0_g1_i1.p1,1406
433acd27f333d733c3f86d8f8f2b9b19,SMED3_DN8711_c0_g1_i10.p1,1406
1d31f0da67c8529a836fbfd17aa1b378,SMED3_DN21693_c0_g1_i8.p1,1403
e1e91ed6be7cb1bd53d638e64349a626,SMED3_DN26708_c0_g1_i2.p1,1402
8a9f2f90c6e93989147a94b310278304,SMED3_DN35939_c0_g1_i4.p1,1400
eb826e27e0821d435350ba1d706f7a96,SMED3_DN3477_c2_g3_i2.p1,1399
897a2257c6a2ff8f4255b5fe57e06032,SMED3_DN4744_c0_g1_i10.p1,1398
9bcf730d51881317b10fd2a4b0924b5e,SMED3_DN25698_c1_g1_i5.p1,1397
e8f7fabb53c6e84a0f2d7dbe0533a210,SMED3_DN36702_c0_g1_i9.p1,1397
edc862947322818ed3f59043e00ff906,SMED3_DN9924_c0_g2_i5.p1,1396
1958f3cce619f963ceb92de59d1d867c,SMED3_DN35138_c0_g2_i1.p1,1396
5a6846f3356228c4e8bcf11c459c448e,SMED3_DN11946_c0_g1_i4.p1,1395
1b1b34971e44d5c76fd5f8d0c2881e51,SMED3_DN7325_c1_g1_i43.p1,1395
2208c931205a2cf76b9bcad5fcd0b035,SMED3_DN12327_c0_g1_i4.p1,1389
d5f40ace9ae075bd5cdeea944580c336,SMED3_DN6717_c0_g3_i3.p1,1385
6590518fe27085d26fed6448aafca936,SMED3_DN3102_c0_g1_i3.p1,1384
c45d18697d7ddaa888828769fbf8a3a8,SMED3_DN7551_c0_g1_i3.p1,1383
bfa00343acab5e13aa2ce695bed13766,SMED3_DN688_c0_g2_i10.p1,1383
3751c104b85b6a1becf80336fd3fcc1c,SMED3_DN6911_c0_g1_i5.p1,1383
08bcdba92a4345e7d1e112b28180beda,SMED3_DN1825_c0_g1_i5.p1,1383
7e33dad58bed0e8b1c26eb40ea2b4a40,SMED3_DN16752_c0_g1_i2.p1,1382
783a1321227f374642396e84c122d2eb,SMED3_DN8307_c0_g2_i6.p1,1381
77e79188304be7ef7729383e615ce967,SMED3_DN35241_c1_g3_i1.p1,1381
c130279e1cbad66ccd48463a9ced9059,SMED3_DN5142_c0_g5_i2.p1,1380
e435bbfa1f75da6530cbcc953418a768,SMED3_DN26367_c0_g1_i5.p1,1379
281a5152945abe98be5c1a7c9b28e47c,SMED3_DN4066_c1_g2_i1.p1,1378
85f21823518e146cae0c3b46a7565413,SMED3_DN5741_c0_g1_i1.p1,1376
f7a0b36053f57cbe1aad412db378b955,SMED3_DN19523_c0_g1_i2.p1,1376
873d3c8047ad237d0a3187c7fc0cefdf,SMED3_DN11037_c0_g1_i2.p1,1375
19a29dca9860d88608d71409b03e42a6,SMED3_DN3883_c0_g1_i2.p1,1374
618f46dc3b55e8ebb287e3a493dfc904,SMED3_DN3504_c0_g1_i1.p1,1374
96cc976866c68f7e51f8719b94f69ad9,SMED3_DN641_c0_g1_i7.p1,1373
ef8ad1d197a007ce3fdce78b6c56dccc,SMED3_DN16080_c0_g1_i2.p1,1373
f537baa30057b8149b4ce750b0f18e29,SMED3_DN841_c0_g1_i1.p1,1370
66ca4b9957499dfa1e95ebf8e7f38672,SMED3_DN2691_c0_g1_i1.p1,1367
9c961bb310c249ef267edf5aaf858219,SMED3_DN8093_c0_g1_i4.p1,1367
c18a106a81e773d71a1bd6e55724a763,SMED3_DN2663_c0_g1_i2.p1,1367
0de1d40e49f39395affd1b78149b8a48,SMED3_DN21039_c0_g1_i23.p1,1367
fd41a0c16c9b8edce0cb1196d18e93bc,SMED3_DN4185_c0_g1_i2.p1,1363
33eb8e6cd8c52097ef039e6ee1f1b107,SMED3_DN534_c1_g1_i14.p1,1362
7710d541ebe804d47e259a016ed3360b,SMED3_DN9965_c0_g3_i1.p1,1360
701bafe99ac10e6f9c080779cb41fdfc,SMED3_DN2535_c0_g1_i6.p1,1357
f754bad5941af3bd2de87af12022f099,SMED3_DN1710_c0_g1_i4.p1,1357
71794630bdbb0408e2a0ff67dd62e3f2,SMED3_DN1836_c0_g1_i1.p1,1356
878bb862c7eaf953fca14d70a13b067f,SMED3_DN1044_c0_g1_i6.p1,1355
c0c38d3cfd46dcca86fb6102b9238132,SMED3_DN6372_c0_g1_i13.p1,1349
a2d39c88cc889f0893df402f642e8fc9,SMED3_DN2636_c0_g1_i1.p1,1348
c1368d517ec2fcb0308970fc04248028,SMED3_DN3732_c0_g1_i1.p1,1348
5db716885efbc2d58fa1d3f90897b026,SMED3_DN12634_c0_g1_i6.p1,1347
ee372112487c2143934b3be39d6f79d3,SMED3_DN5731_c1_g1_i9.p1,1346
75c6374680d9ed5ff7f63c3653283f14,SMED3_DN614_c1_g1_i3.p1,1345
0307870aa9e6a6b8daea85255565112b,SMED3_DN35611_c0_g2_i17.p1,1342
dbd4c549d29d6dbe109c08a2b3940f3a,SMED3_DN5163_c0_g1_i9.p1,1342
c8c594e7fb56a5a14ba0a34162c066fa,SMED3_DN14825_c0_g1_i2.p1,1342
07a8ebfa884727068a1949a48017a31c,SMED3_DN3971_c0_g1_i9.p1,1341
cc30bdb31cffb77fed56b0d07b50fd94,SMED3_DN7413_c0_g1_i1.p1,1340
45a661f5ef43c7fb50300277c8f35f5d,SMED3_DN2836_c0_g1_i1.p1,1339
6c1ac3631765c4887aed75775b9434a7,SMED3_DN66_c1_g2_i2.p1,1336
787f5aa51b547f48d15d0c0753a272b6,SMED3_DN27194_c0_g2_i2.p1,1336
f009929b53bd471249a9bac948afcdcd,SMED3_DN12943_c0_g1_i29.p1,1336
db086157e6a1e79809f4d408a1108c78,SMED3_DN12948_c0_g1_i1.p1,1336
99e2d7b9fd2c492555f65f648a6bde29,SMED3_DN3730_c0_g1_i8.p1,1335
778a5b03941a579278b259b8ff127051,SMED3_DN5558_c0_g1_i2.p1,1334
2751de33e8a3e112a9f24ad11e4a81e4,SMED3_DN21120_c0_g1_i1.p1,1334
f5ce4eb535f4dc58b9ce03c94a3ccab9,SMED3_DN34124_c0_g2_i1.p1,1334
d62a473ebb1f11efceb7025b0bc289aa,SMED3_DN6_c0_g1_i22.p1,1334
9a0a14a8ee0a2b5e3f91a8b2076af1f8,SMED3_DN14099_c0_g2_i1.p1,1333
f0a8c56eac10872def94ed2c31ef7e69,SMED3_DN5841_c0_g1_i44.p1,1333
24dc34bd3837a83ee47482622498c733,SMED3_DN2700_c0_g1_i2.p1,1331
b8c44116ce903b5ff2c42500537539be,SMED3_DN1585_c0_g1_i2.p1,1327
e331914a35cdcccba305430b63f72451,SMED3_DN24708_c0_g1_i15.p1,1326
3e39609f2737da333c8858a428d0ade4,SMED3_DN3823_c0_g1_i5.p1,1325
72923409c24213000d910f885c0d40af,SMED3_DN6134_c0_g1_i4.p1,1323
e55b91308fd270c52a64525b8f2a0c74,SMED3_DN13246_c0_g1_i6.p1,1323
2ded8a246989768e81cbc0408b2a3e21,SMED3_DN7262_c0_g1_i7.p1,1323
a9db072e0c56751fee6aa02283d20f9f,SMED3_DN166_c0_g1_i28.p1,1321
aca6c418758abac7b83ea900ab1a82ca,SMED3_DN35258_c2_g1_i7.p1,1321
83cbb695c7a3704bd6f2bda160fd7391,SMED3_DN24098_c0_g1_i2.p1,1320
550253b27089b794ff9e8255bf66083d,SMED3_DN16756_c0_g1_i1.p1,1319
aa244994677efe60d084c791f57dffdc,SMED3_DN9508_c0_g1_i5.p1,1318
2680b438290e6932db5d8a35b540b2f4,SMED3_DN697_c1_g2_i1.p1,1318
3d413c6a674fb63b84cabb707dd2acc0,SMED3_DN3589_c0_g1_i1.p1,1318
b139d254eeb13fd8d2050c8b55924ce9,SMED3_DN2704_c0_g1_i1.p1,1318
